日期,證券代號,證券名稱,序號,券商,價格,買進股數,賣出股數
2002/03/11,3034,novatek,493,1590,422.00,46000,52000
2002/03/11,3034,novatek,494,1590,422.50,14000,16000
2002/03/11,3034,novatek,495,1590,423.00,3000,6000
2002/03/11,3034,novatek,496,1590,423.50,7000,0
2002/03/11,3034,novatek,497,1590,424.00,1000,1000
2002/03/11,3034,novatek,498,1590,424.50,0,1000
2002/03/11,3034,novatek,499,1590,425.00,10000,6000
2002/03/11,3034,novatek,500,1590,425.50,3000,9000
2002/03/11,3034,novatek,501,1590,426.00,28000,23000
2002/03/11,3034,novatek,502,1590,426.50,12000,14000
2002/03/11,3034,novatek,503,1590,427.00,6000,2000
2002/03/11,3034,novatek,504,1590,427.50,13000,12650
2002/03/11,3034,novatek,505,1590,428.00,31000,23000
2002/03/11,3034,novatek,506,1590,428.50,80000,71000
2002/03/11,3034,novatek,507,1590,429.00,64000,96000
2002/03/11,3034,novatek,508,1590,429.50,68000,84000
2002/03/11,3034,novatek,509,1590,430.00,41000,49000
2002/03/11,3034,novatek,510,1590,430.50,45000,58000
2002/03/11,3034,novatek,511,1590,431.00,27000,59000
2002/03/11,3034,novatek,512,1590,431.50,44000,117000
2002/03/11,3034,novatek,513,1650,421.00,1000,6000
2002/03/11,3034,novatek,514,1650,421.50,5000,3000
2002/03/11,3034,novatek,515,1650,422.00,30000,0
2002/03/11,3034,novatek,516,1650,422.50,1000,3000
2002/03/11,3034,novatek,517,1650,423.00,5000,0
2002/03/11,3034,novatek,518,1650,423.50,2000,7000
2002/03/11,3034,novatek,519,1650,424.00,2000,0
2002/03/11,3034,novatek,520,1650,424.50,1000,0
2002/03/11,3034,novatek,521,1650,425.00,0,9000
2002/03/11,3034,novatek,522,1650,425.50,0,5000
2002/03/11,3034,novatek,523,1650,426.00,14000,1000
2002/03/11,3034,novatek,524,1650,426.50,8000,0
2002/03/11,3034,novatek,525,1650,427.00,11000,0
2002/03/11,3034,novatek,526,1650,427.50,1241,0
2002/03/11,3034,novatek,527,1650,428.00,11024,0
2002/03/11,3034,novatek,528,1650,428.50,29758,18000
2002/03/11,3034,novatek,529,1650,429.00,52977,36000
2002/03/11,3034,novatek,530,1650,429.50,68000,28000
2002/03/11,3034,novatek,531,1650,430.00,73000,52000
2002/03/11,3034,novatek,532,1650,430.50,21000,33000
2002/03/11,3034,novatek,533,1650,431.00,11000,10000
2002/03/11,3034,novatek,534,1650,431.50,81000,40000
2002/03/11,3034,novatek,535,2180,429.00,0,7150
2002/03/11,3034,novatek,536,2180,429.50,0,1000
2002/03/11,3034,novatek,537,2180,430.00,1030,3100
2002/03/11,3034,novatek,538,2180,431.50,0,1000
2002/03/11,3034,novatek,539,2181,422.00,0,1000
2002/03/11,3034,novatek,540,2181,431.50,0,1000
2002/03/11,3034,novatek,541,2184,422.50,0,1000
2002/03/11,3034,novatek,542,2184,428.00,0,90
2002/03/11,3034,novatek,543,2184,429.00,0,1000
2002/03/11,3034,novatek,544,2184,429.50,8,0
2002/03/11,3034,novatek,545,2184,431.00,0,2000
2002/03/11,3034,novatek,546,2184,431.50,0,1000
2002/03/11,3034,novatek,547,2186,422.00,0,1000
2002/03/11,3034,novatek,548,2187,426.00,0,100
2002/03/11,3034,novatek,549,2187,428.00,0,1000
2002/03/11,3034,novatek,550,2187,428.50,1000,0
2002/03/11,3034,novatek,551,2187,430.00,1000,0
2002/03/11,3034,novatek,552,2187,430.50,0,1000
2002/03/11,3034,novatek,553,2187,431.50,0,1000
2002/03/11,3034,novatek,554,5050,427.50,0,1000
2002/03/11,3034,novatek,555,5050,430.00,0,1000
2002/03/11,3034,novatek,556,5260,430.00,0,2000
2002/03/11,3034,novatek,557,5261,426.50,0,1000
2002/03/11,3034,novatek,558,5261,427.00,0,1000
2002/03/11,3034,novatek,559,5261,429.00,0,310
2002/03/11,3034,novatek,560,5261,429.50,0,1000
2002/03/11,3034,novatek,561,5261,430.00,0,1100
2002/03/11,3034,novatek,562,5262,427.50,0,20
2002/03/11,3034,novatek,563,5262,429.00,0,1000
2002/03/11,3034,novatek,564,5262,429.50,0,1000
2002/03/11,3034,novatek,565,5262,430.00,0,5000
2002/03/11,3034,novatek,566,5262,430.50,0,1000
2002/03/11,3034,novatek,567,5262,431.50,1000,0
2002/03/11,3034,novatek,568,5263,429.50,0,4
2002/03/11,3034,novatek,569,5263,431.00,0,1000
2002/03/11,3034,novatek,570,5263,431.50,0,1000
2002/03/11,3034,novatek,571,5264,428.50,0,1000
2002/03/11,3034,novatek,572,5264,429.00,0,1000
2002/03/11,3034,novatek,573,5264,429.50,1000,0
2002/03/11,3034,novatek,574,5264,431.00,0,1000
2002/03/11,3034,novatek,575,5265,428.50,50,0
2002/03/11,3034,novatek,576,5265,429.00,0,1000
2002/03/11,3034,novatek,577,5265,429.50,100,5
2002/03/11,3034,novatek,578,5265,431.00,0,1000
2002/03/11,3034,novatek,579,5266,428.50,0,1010
2002/03/11,3034,novatek,580,5266,429.50,0,10
2002/03/11,3034,novatek,581,5267,422.00,0,1000
2002/03/11,3034,novatek,582,5268,426.00,0,11
2002/03/11,3034,novatek,583,5269,422.00,0,1000
2002/03/11,3034,novatek,584,5269,428.50,0,1050
2002/03/11,3034,novatek,585,5269,430.50,0,1000
2002/03/11,3034,novatek,586,526A,429.50,0,10
2002/03/11,3034,novatek,587,526K,422.00,0,10000
2002/03/11,3034,novatek,588,526K,423.00,0,10000
2002/03/11,3034,novatek,589,526K,424.00,0,10000
2002/03/11,3034,novatek,590,526K,425.00,0,10000
2002/03/11,3034,novatek,591,526K,425.50,1000,0
2002/03/11,3034,novatek,592,526K,426.00,1000,0
2002/03/11,3034,novatek,593,526K,427.50,0,27
2002/03/11,3034,novatek,594,526K,428.00,0,3
2002/03/11,3034,novatek,595,526K,428.50,0,1000
2002/03/11,3034,novatek,596,526K,429.00,0,1000
2002/03/11,3034,novatek,597,526K,429.50,1000,0
2002/03/11,3034,novatek,598,526K,430.00,0,1000
2002/03/11,3034,novatek,599,5320,425.50,2000,0
2002/03/11,3034,novatek,600,5320,428.00,0,100
2002/03/11,3034,novatek,601,5320,429.50,0,34
2002/03/11,3034,novatek,602,5320,430.00,0,1000
2002/03/11,3034,novatek,603,5320,431.00,0,1000
2002/03/11,3034,novatek,604,5321,426.00,0,2000
2002/03/11,3034,novatek,605,5321,428.00,0,3000
2002/03/11,3034,novatek,606,5321,429.50,10,0
2002/03/11,3034,novatek,607,5321,431.00,0,1000
2002/03/11,3034,novatek,608,5322,422.50,0,2000
2002/03/11,3034,novatek,609,5322,430.00,0,1000
2002/03/11,3034,novatek,610,5322,431.00,0,1000
2002/03/11,3034,novatek,611,5323,429.00,0,115
2002/03/11,3034,novatek,612,5380,427.50,20,0
2002/03/11,3034,novatek,613,5380,428.50,1020,21000
2002/03/11,3034,novatek,614,5380,431.50,0,1000
2002/03/11,3034,novatek,615,5381,428.50,0,1000
2002/03/11,3034,novatek,616,5381,429.00,0,1000
2002/03/11,3034,novatek,617,5381,431.00,0,3000
2002/03/11,3034,novatek,618,5381,431.50,0,1000
2002/03/11,3034,novatek,619,5382,422.00,1000,0
2002/03/11,3034,novatek,620,5382,426.00,10,0
2002/03/11,3034,novatek,621,5382,429.00,0,15
2002/03/11,3034,novatek,622,5382,430.00,1000,0
2002/03/11,3034,novatek,623,5383,422.00,0,4000
2002/03/11,3034,novatek,624,5383,423.00,0,2000
2002/03/11,3034,novatek,625,5383,424.00,0,1000
2002/03/11,3034,novatek,626,5383,427.00,0,1000
2002/03/11,3034,novatek,627,5383,428.00,0,4050
2002/03/11,3034,novatek,628,5383,429.50,0,2028
2002/03/11,3034,novatek,629,5384,426.50,1000,0
2002/03/11,3034,novatek,630,5384,429.00,0,272
2002/03/11,3034,novatek,631,5384,429.50,0,1000
2002/03/11,3034,novatek,632,5384,430.00,0,1005
2002/03/11,3034,novatek,633,5384,431.00,1000,0
2002/03/11,3034,novatek,634,5385,421.50,4000,0
2002/03/11,3034,novatek,635,5385,422.00,0,4000
2002/03/11,3034,novatek,636,5385,428.00,0,5000
2002/03/11,3034,novatek,637,5385,429.00,0,1000
2002/03/11,3034,novatek,638,5385,430.00,0,4000
2002/03/11,3034,novatek,639,5385,431.00,0,2000
2002/03/11,3034,novatek,640,5385,431.50,0,1000
2002/03/11,3034,novatek,641,5386,420.00,1000,0
2002/03/11,3034,novatek,642,5386,422.00,0,1000
2002/03/11,3034,novatek,643,5386,426.00,0,1000
2002/03/11,3034,novatek,644,5386,429.50,1000,1000
2002/03/11,3034,novatek,645,5386,430.00,0,3000
2002/03/11,3034,novatek,646,5386,430.50,1000,0
2002/03/11,3034,novatek,647,5386,431.00,0,1000
2002/03/11,3034,novatek,648,5387,422.00,0,1000
2002/03/11,3034,novatek,649,5387,428.50,0,25
2002/03/11,3034,novatek,650,5387,429.50,0,4
2002/03/11,3034,novatek,651,5389,428.00,1000,0
2002/03/11,3034,novatek,652,5389,429.00,0,15
2002/03/11,3034,novatek,653,538A,430.00,1000,0
2002/03/11,3034,novatek,654,538B,424.00,0,1000
2002/03/11,3034,novatek,655,538B,427.00,0,1000
2002/03/11,3034,novatek,656,538B,428.00,0,1000
2002/03/11,3034,novatek,657,538B,428.50,0,1000
2002/03/11,3034,novatek,658,538B,429.50,0,1000
2002/03/11,3034,novatek,659,538B,430.00,0,1000
2002/03/11,3034,novatek,660,538B,430.50,0,1000
2002/03/11,3034,novatek,661,538B,431.00,0,1000
2002/03/11,3034,novatek,662,538C,428.00,200,0
2002/03/11,3034,novatek,663,538D,426.50,0,3000
2002/03/11,3034,novatek,664,538D,427.00,1000,0
2002/03/11,3034,novatek,665,538D,427.50,0,2000
2002/03/11,3034,novatek,666,538D,428.50,0,9030
2002/03/11,3034,novatek,667,538D,429.00,0,200
2002/03/11,3034,novatek,668,538D,429.50,0,4100
2002/03/11,3034,novatek,669,538D,430.00,0,2000
2002/03/11,3034,novatek,670,538D,430.50,0,4000
2002/03/11,3034,novatek,671,538D,431.50,0,7000
2002/03/11,3034,novatek,672,538E,425.00,363,0
2002/03/11,3034,novatek,673,538E,428.00,0,7000
2002/03/11,3034,novatek,674,538E,428.50,0,5000
2002/03/11,3034,novatek,675,538E,430.00,137,3
2002/03/11,3034,novatek,676,538E,431.50,0,1000
2002/03/11,3034,novatek,677,538F,422.50,0,2000
2002/03/11,3034,novatek,678,538F,424.00,0,3000
2002/03/11,3034,novatek,679,538F,429.00,1000,10
2002/03/11,3034,novatek,680,538I,425.50,0,5000
2002/03/11,3034,novatek,681,538I,426.00,0,1042
2002/03/11,3034,novatek,682,538I,430.00,100,60
2002/03/11,3034,novatek,683,538I,431.00,0,1000
2002/03/11,3034,novatek,684,538j,425.00,0,1
2002/03/11,3034,novatek,685,538j,429.50,0,150
2002/03/11,3034,novatek,686,538j,430.50,1000,0
2002/03/11,3034,novatek,687,538M,420.50,0,1000
2002/03/11,3034,novatek,688,538M,425.00,1000,0
2002/03/11,3034,novatek,689,538M,429.00,0,1000
2002/03/11,3034,novatek,690,538M,429.50,0,1000
2002/03/11,3034,novatek,691,538M,431.00,0,3000
2002/03/11,3034,novatek,692,538N,428.50,0,100
2002/03/11,3034,novatek,693,538N,429.00,0,12
2002/03/11,3034,novatek,694,538N,430.00,2,1000
2002/03/11,3034,novatek,695,538P,426.00,2,0
2002/03/11,3034,novatek,696,538P,428.00,0,10
2002/03/11,3034,novatek,697,538P,429.00,3,0
2002/03/11,3034,novatek,698,538P,430.00,35,12038
2002/03/11,3034,novatek,699,538P,431.00,0,1000
2002/03/11,3034,novatek,700,538P,431.50,0,1000
2002/03/11,3034,novatek,701,538W,426.00,0,10
2002/03/11,3034,novatek,702,538W,428.50,0,2000
2002/03/11,3034,novatek,703,538W,429.00,0,1000
2002/03/11,3034,novatek,704,538W,429.50,101,0
2002/03/11,3034,novatek,705,538W,430.50,0,2000
2002/03/11,3034,novatek,706,538Y,428.00,0,100
2002/03/11,3034,novatek,707,538Y,428.50,9,2000
2002/03/11,3034,novatek,708,5460,430.00,0,3000
2002/03/11,3034,novatek,709,5600,422.00,0,1000
2002/03/11,3034,novatek,710,5600,428.00,0,1000
2002/03/11,3034,novatek,711,5600,429.50,1010,0
2002/03/11,3034,novatek,712,5600,431.50,0,2000
2002/03/11,3034,novatek,713,5602,429.00,0,1000
2002/03/11,3034,novatek,714,5602,429.50,0,100
2002/03/11,3034,novatek,715,5602,431.00,1000,0
2002/03/11,3034,novatek,716,5603,429.00,0,100
2002/03/11,3034,novatek,717,5604,431.50,1000,0
2002/03/11,3034,novatek,718,5660,420.50,0,1000
2002/03/11,3034,novatek,719,5660,426.50,0,1000
2002/03/11,3034,novatek,720,5660,431.00,0,1000
2002/03/11,3034,novatek,721,5850,421.00,1000,0
2002/03/11,3034,novatek,722,5850,422.00,36000,1000
2002/03/11,3034,novatek,723,5850,422.50,4000,4000
2002/03/11,3034,novatek,724,5850,423.00,5000,0
2002/03/11,3034,novatek,725,5850,425.00,1999,1
2002/03/11,3034,novatek,726,5850,425.50,2000,0
2002/03/11,3034,novatek,727,5850,426.00,14997,0
2002/03/11,3034,novatek,728,5850,426.50,16000,2000
2002/03/11,3034,novatek,729,5850,427.00,4961,0
2002/03/11,3034,novatek,730,5850,427.50,2815,3010
2002/03/11,3034,novatek,731,5850,428.00,4753,12
2002/03/11,3034,novatek,732,5850,428.50,12383,16000
2002/03/11,3034,novatek,733,5850,429.00,20000,34000
2002/03/11,3034,novatek,734,5850,429.50,48423,14000
2002/03/11,3034,novatek,735,5850,430.00,36000,22000
2002/03/11,3034,novatek,736,5850,430.50,6000,22000
2002/03/11,3034,novatek,737,5850,431.00,5000,12000
2002/03/11,3034,novatek,738,5850,431.50,11000,12000
2002/03/11,3034,novatek,739,5850,432.00,1000,0
2002/03/11,3034,novatek,740,5851,429.50,0,10009
2002/03/11,3034,novatek,741,5851,430.00,0,40
2002/03/11,3034,novatek,742,5852,422.00,1000,0
2002/03/11,3034,novatek,743,5852,428.00,0,50
2002/03/11,3034,novatek,744,5852,429.00,0,20
2002/03/11,3034,novatek,745,5852,429.50,0,1020
2002/03/11,3034,novatek,746,5852,431.00,0,1000
2002/03/11,3034,novatek,747,5852,431.50,10000,0
2002/03/11,3034,novatek,748,5853,425.00,0,1
2002/03/11,3034,novatek,749,5853,426.00,0,10
2002/03/11,3034,novatek,750,5853,429.50,0,1000
2002/03/11,3034,novatek,751,5853,430.50,0,2000
2002/03/11,3034,novatek,752,5853,431.00,0,6000
2002/03/11,3034,novatek,753,5853,431.50,0,1000
2002/03/11,3034,novatek,754,5854,422.00,2000,0
2002/03/11,3034,novatek,755,5854,426.00,2000,0
2002/03/11,3034,novatek,756,5854,426.50,1000,0
2002/03/11,3034,novatek,757,5854,428.50,0,2000
2002/03/11,3034,novatek,758,5854,429.50,4000,0
2002/03/11,3034,novatek,759,5854,430.50,0,1000
2002/03/11,3034,novatek,760,5854,431.00,0,2000
2002/03/11,3034,novatek,761,5854,431.50,0,2000
2002/03/11,3034,novatek,762,5855,422.50,0,1000
2002/03/11,3034,novatek,763,5855,423.00,0,1000
2002/03/11,3034,novatek,764,5855,428.00,30,0
2002/03/11,3034,novatek,765,5855,428.50,2000,1000
2002/03/11,3034,novatek,766,5855,430.00,0,1000
2002/03/11,3034,novatek,767,5856,422.00,0,2000
2002/03/11,3034,novatek,768,5856,429.50,10,0
2002/03/11,3034,novatek,769,5856,430.00,0,1000
2002/03/11,3034,novatek,770,5856,430.50,0,10000
2002/03/11,3034,novatek,771,5857,422.00,0,1000
2002/03/11,3034,novatek,772,5857,425.00,0,1025
2002/03/11,3034,novatek,773,5857,427.00,0,100
2002/03/11,3034,novatek,774,5857,428.00,2,1100
2002/03/11,3034,novatek,775,5857,429.00,4,30
2002/03/11,3034,novatek,776,5857,429.50,1,0
2002/03/11,3034,novatek,777,5857,430.00,0,9000
2002/03/11,3034,novatek,778,5857,431.00,0,1000
2002/03/11,3034,novatek,779,5858,426.00,0,10
2002/03/11,3034,novatek,780,5858,428.00,0,10
2002/03/11,3034,novatek,781,5859,429.50,1000,0
2002/03/11,3034,novatek,782,5859,430.00,0,1000
2002/03/11,3034,novatek,783,5859,431.50,0,1000
2002/03/11,3034,novatek,784,585A,428.50,1,0
2002/03/11,3034,novatek,785,585A,429.50,3,0
2002/03/11,3034,novatek,786,585b,428.50,0,3000
2002/03/11,3034,novatek,787,585B,426.00,0,1000
2002/03/11,3034,novatek,788,585B,430.00,0,1000
2002/03/11,3034,novatek,789,585c,422.00,0,1000
2002/03/11,3034,novatek,790,585c,425.00,0,2
2002/03/11,3034,novatek,791,585c,429.00,0,1000
2002/03/11,3034,novatek,792,585c,430.50,5000,0
2002/03/11,3034,novatek,793,585c,431.00,5000,0
2002/03/11,3034,novatek,794,585D,428.50,0,1000
2002/03/11,3034,novatek,795,585D,429.50,0,20
2002/03/11,3034,novatek,796,585D,430.00,0,50
2002/03/11,3034,novatek,797,585E,431.00,0,1000
2002/03/11,3034,novatek,798,585F,422.00,0,1000
2002/03/11,3034,novatek,799,585F,424.00,0,1000
2002/03/11,3034,novatek,800,585F,424.50,0,1000
2002/03/11,3034,novatek,801,585F,426.50,0,1000
2002/03/11,3034,novatek,802,585F,429.00,0,100
2002/03/11,3034,novatek,803,585F,429.50,0,2000
2002/03/11,3034,novatek,804,585F,430.00,0,1100
2002/03/11,3034,novatek,805,585F,431.00,0,2000
2002/03/11,3034,novatek,806,585g,432.00,0,2000
2002/03/11,3034,novatek,807,585H,420.00,1000,0
2002/03/11,3034,novatek,808,585H,426.00,0,50
2002/03/11,3034,novatek,809,585H,427.00,0,50
2002/03/11,3034,novatek,810,585H,427.50,1000,0
2002/03/11,3034,novatek,811,585H,429.50,0,130
2002/03/11,3034,novatek,812,585H,430.00,0,50
2002/03/11,3034,novatek,813,585I,430.00,0,100
2002/03/11,3034,novatek,814,585J,422.00,0,1000
2002/03/11,3034,novatek,815,585J,429.50,0,519
2002/03/11,3034,novatek,816,585m,425.00,0,500
2002/03/11,3034,novatek,817,585m,428.00,50,0
2002/03/11,3034,novatek,818,585M,428.50,0,10
2002/03/11,3034,novatek,819,585Q,431.00,0,1000
2002/03/11,3034,novatek,820,585R,425.00,0,1001
2002/03/11,3034,novatek,821,585R,429.50,0,1100
2002/03/11,3034,novatek,822,585R,430.00,0,1000
2002/03/11,3034,novatek,823,585S,424.50,0,1000
2002/03/11,3034,novatek,824,585S,427.00,0,1000
2002/03/11,3034,novatek,825,585S,430.00,0,10
2002/03/11,3034,novatek,826,585U,422.00,0,1000
2002/03/11,3034,novatek,827,585U,428.00,1000,0
2002/03/11,3034,novatek,828,585U,429.00,0,70
2002/03/11,3034,novatek,829,585U,430.00,0,1000
2002/03/11,3034,novatek,830,585U,430.50,0,1000
2002/03/11,3034,novatek,831,585U,431.50,0,11000
2002/03/11,3034,novatek,832,585W,429.00,1000,0
2002/03/11,3034,novatek,833,585W,431.50,0,1000
2002/03/11,3034,novatek,834,585Y,425.00,0,10
2002/03/11,3034,novatek,835,585Y,428.50,0,1000
2002/03/11,3034,novatek,836,585Y,429.50,0,25
2002/03/11,3034,novatek,837,585Y,430.50,0,1000
2002/03/11,3034,novatek,838,585Z,427.00,0,1000
2002/03/11,3034,novatek,839,585Z,427.50,0,3000
2002/03/11,3034,novatek,840,585Z,428.00,0,3000
2002/03/11,3034,novatek,841,585Z,428.50,0,2000
2002/03/11,3034,novatek,842,585Z,429.00,0,6000
2002/03/11,3034,novatek,843,585Z,429.50,1000,3000
2002/03/11,3034,novatek,844,585Z,430.00,1000,3000
2002/03/11,3034,novatek,845,585Z,430.50,0,1000
2002/03/11,3034,novatek,846,585Z,431.00,0,1000
2002/03/11,3034,novatek,847,585Z,431.50,0,1000
2002/03/11,3034,novatek,848,5920,425.00,0,1000
2002/03/11,3034,novatek,849,5920,426.00,0,9000
2002/03/11,3034,novatek,850,5920,426.50,1000,0
2002/03/11,3034,novatek,851,5920,427.00,1000,0
2002/03/11,3034,novatek,852,5920,427.50,1000,0
2002/03/11,3034,novatek,853,5920,429.00,1000,0
2002/03/11,3034,novatek,854,5920,429.50,3000,0
2002/03/11,3034,novatek,855,5920,430.00,1000,0
2002/03/11,3034,novatek,856,5920,430.50,0,2000
2002/03/11,3034,novatek,857,5920,431.50,0,8000
2002/03/11,3034,novatek,858,5921,424.00,0,1000
2002/03/11,3034,novatek,859,5921,427.00,0,1000
2002/03/11,3034,novatek,860,5921,428.00,0,30
2002/03/11,3034,novatek,861,5921,429.50,0,1
2002/03/11,3034,novatek,862,5921,430.00,0,1000
2002/03/11,3034,novatek,863,5921,431.50,2000,0
2002/03/11,3034,novatek,864,5922,425.00,0,1000
2002/03/11,3034,novatek,865,5922,428.00,0,1
2002/03/11,3034,novatek,866,5922,429.00,1,1001
2002/03/11,3034,novatek,867,5922,429.50,0,53
2002/03/11,3034,novatek,868,5922,430.50,0,2000
2002/03/11,3034,novatek,869,5922,431.50,0,1000
2002/03/11,3034,novatek,870,5925,422.00,0,1000
2002/03/11,3034,novatek,871,5925,429.00,4,1000
2002/03/11,3034,novatek,872,5927,427.00,0,1000
2002/03/11,3034,novatek,873,5927,429.00,1000,0
2002/03/11,3034,novatek,874,5927,431.00,0,1000
2002/03/11,3034,novatek,875,5928,425.50,0,27
2002/03/11,3034,novatek,876,5928,426.00,0,34
2002/03/11,3034,novatek,877,5928,427.00,0,13
2002/03/11,3034,novatek,878,5928,429.00,0,20
2002/03/11,3034,novatek,879,5928,429.50,0,1000
2002/03/11,3034,novatek,880,5929,427.50,0,50
2002/03/11,3034,novatek,881,5929,429.50,0,1000
2002/03/11,3034,novatek,882,5929,430.00,0,50
2002/03/11,3034,novatek,883,5929,431.00,0,1000
2002/03/11,3034,novatek,884,592a,425.00,999,0
2002/03/11,3034,novatek,885,592a,429.50,0,30
2002/03/11,3034,novatek,886,592a,430.00,5025,0
2002/03/11,3034,novatek,887,592A,428.00,0,1000
2002/03/11,3034,novatek,888,592A,429.00,0,1100
2002/03/11,3034,novatek,889,592A,429.50,0,2000
2002/03/11,3034,novatek,890,592A,430.00,1000,0
2002/03/11,3034,novatek,891,592A,430.50,2000,0
2002/03/11,3034,novatek,892,592A,431.50,0,18000
2002/03/11,3034,novatek,893,592b,428.50,1000,40
2002/03/11,3034,novatek,894,592b,429.00,0,130
2002/03/11,3034,novatek,895,592b,429.50,0,130
2002/03/11,3034,novatek,896,592b,430.00,2,1000
2002/03/11,3034,novatek,897,592b,431.00,0,1000
2002/03/11,3034,novatek,898,592B,426.00,0,50
2002/03/11,3034,novatek,899,592B,429.00,0,1000
2002/03/11,3034,novatek,900,592c,427.50,0,5000
2002/03/11,3034,novatek,901,592C,422.00,0,1000
2002/03/11,3034,novatek,902,592C,423.50,0,1000
2002/03/11,3034,novatek,903,592C,427.00,0,1000
2002/03/11,3034,novatek,904,592C,429.00,0,50
2002/03/11,3034,novatek,905,592D,428.00,0,100
2002/03/11,3034,novatek,906,592e,428.50,0,1
2002/03/11,3034,novatek,907,592e,429.50,60,0
2002/03/11,3034,novatek,908,592E,420.50,0,1000
2002/03/11,3034,novatek,909,592E,422.00,0,1000
2002/03/11,3034,novatek,910,592E,424.00,0,1000
2002/03/11,3034,novatek,911,592E,428.50,1000,50
2002/03/11,3034,novatek,912,592E,429.00,0,1060
2002/03/11,3034,novatek,913,592E,429.50,0,81
2002/03/11,3034,novatek,914,592E,431.50,0,13000
2002/03/11,3034,novatek,915,592g,426.50,0,1000
2002/03/11,3034,novatek,916,592g,429.50,0,1000
2002/03/11,3034,novatek,917,592g,430.00,0,200
2002/03/11,3034,novatek,918,592G,427.50,0,1000
2002/03/11,3034,novatek,919,592G,428.00,0,100
2002/03/11,3034,novatek,920,592G,430.50,0,1000
2002/03/11,3034,novatek,921,592H,421.00,1000,0
2002/03/11,3034,novatek,922,592H,426.00,0,1000
2002/03/11,3034,novatek,923,592H,429.50,0,2000
2002/03/11,3034,novatek,924,592H,430.00,0,1000
2002/03/11,3034,novatek,925,592H,431.00,1000,0
2002/03/11,3034,novatek,926,592H,431.50,3000,0
2002/03/11,3034,novatek,927,592i,425.00,0,15
2002/03/11,3034,novatek,928,592i,427.00,0,3
2002/03/11,3034,novatek,929,592i,427.50,0,9
2002/03/11,3034,novatek,930,592i,428.00,0,2
2002/03/11,3034,novatek,931,592i,428.50,0,4
2002/03/11,3034,novatek,932,592I,426.50,0,1000
2002/03/11,3034,novatek,933,592I,428.00,0,100
2002/03/11,3034,novatek,934,592I,429.00,1000,10
2002/03/11,3034,novatek,935,592I,429.50,0,3
2002/03/11,3034,novatek,936,592l,422.00,0,1000
2002/03/11,3034,novatek,937,592l,424.00,0,1000
2002/03/11,3034,novatek,938,592l,425.00,0,800
2002/03/11,3034,novatek,939,592l,428.00,1000,2000
2002/03/11,3034,novatek,940,592l,429.00,0,15005
2002/03/11,3034,novatek,941,592l,430.00,1000,6
2002/03/11,3034,novatek,942,592l,431.00,0,2000
2002/03/11,3034,novatek,943,592l,431.50,1000,1000
2002/03/11,3034,novatek,944,592L,426.50,0,2000
2002/03/11,3034,novatek,945,592L,428.50,0,2000
2002/03/11,3034,novatek,946,592L,430.00,0,20
2002/03/11,3034,novatek,947,592m,428.50,0,1000
2002/03/11,3034,novatek,948,592m,429.00,0,1300
2002/03/11,3034,novatek,949,592m,429.50,0,2000
2002/03/11,3034,novatek,950,592m,431.00,0,2000
2002/03/11,3034,novatek,951,592m,431.50,1000,0
2002/03/11,3034,novatek,952,592M,425.00,0,300
2002/03/11,3034,novatek,953,592M,426.00,0,1000
2002/03/11,3034,novatek,954,592M,428.00,0,5000
